,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres
264,BUSINESS,3.9,78172,37,10000000,0,0,Everyone,Business,Business,Business
265,BUSINESS,4.2,159872,37,10000000,0,0,Everyone,Business,Business,Business
266,BUSINESS,4.2,296,14,50000,0,0,Everyone,Business,Business,Business
267,BUSINESS,4.3,29313,20,5000000,0,0,Everyone,Business,Business,Business
268,BUSINESS,4.4,70991,37,5000000,0,0,Everyone,Business,Business,Business
269,BUSINESS,4.4,51507,37,5000000,0,0,Everyone,Business,Business,Business
270,BUSINESS,4.1,1802,26,100000,0,0,Everyone,Business,Business,Business
271,BUSINESS,3.8,1383,51,100000,0,0,Everyone,Business,Business,Business
272,BUSINESS,4.3,23175,41,1000000,0,0,Everyone,Business,Business,Business
273,BUSINESS,3.8,5868,20,500000,0,0,Everyone,Business,Business,Business
274,BUSINESS,3.5,2111,37,100000,0,0,Everyone,Business,Business,Business
275,BUSINESS,4.1,5448,12,500000,0,0,Everyone,Business,Business,Business
276,BUSINESS,4.6,4159,48,500000,0,0,Everyone,Business,Business,Business
277,BUSINESS,4.3,20815,10,1000000,0,0,Everyone,Business,Business,Business
278,BUSINESS,4.5,78662,22,1000000,0,0,Everyone,Business,Business,Business
279,BUSINESS,4.1,7149,11,1000000,0,0,Everyone,Business,Business,Business
280,BUSINESS,4.5,3079,8.5,100000,0,0,Everyone,Business,Business,Business
281,BUSINESS,4.6,5800,8.6,100000,0,0,Everyone,Business,Business,Business
282,BUSINESS,4,6989,37,1000000,0,0,Everyone,Business,Business,Business
283,BUSINESS,4.2,16422,28,1000000,0,0,Everyone,Business,Business,Business
284,BUSINESS,4.3,8978,37,1000000,0,0,Everyone,Business,Business,Business
285,BUSINESS,4.2,80804,37,5000000,0,0,Everyone,Business,Business,Business
286,BUSINESS,4.4,42492,37,1000000,0,0,Everyone,Business,Business,Business
287,BUSINESS,4.7,286897,39,10000000,0,0,Everyone,Business,Business,Business
288,BUSINESS,4.5,103755,14,10000000,0,0,Everyone,Business,Business,Business
289,BUSINESS,4.2,46505,19,1000000,0,0,Everyone,Business,Business,Business
290,BUSINESS,4.7,11442,6.8,100000,1,4.99,Everyone,Business,Business,Business
291,BUSINESS,4.8,10295,39,100000,1,4.99,Everyone,Business,Business,Business
292,BUSINESS,4.1,217730,37,50000000,0,0,Everyone,Business,Business,Business
293,BUSINESS,4.3,1002859,35,100000000,0,0,Everyone,Business,Business,Business
294,BUSINESS,4.4,51510,37,5000000,0,0,Everyone,Business,Business,Business
295,BUSINESS,4.5,413,29,10000,0,0,Everyone,Business,Business,Business
296,BUSINESS,4.3,23175,41,1000000,0,0,Everyone,Business,Business,Business
297,COMICS,4.5,1013635,37,10000000,0,0,Teen,Comics,Comics,Comics
298,COMICS,4.6,24005,4.9,500000,0,0,Adults only 18+,Comics,Comics,Comics
299,COMICS,4.7,57106,27,1000000,0,0,Teen,Comics,Comics,Comics
300,COMICS,4.7,2249,32,500000,0,0,Everyone,Comics,Comics,Comics
301,COMICS,4.8,516,12,50000,0,0,Everyone,Comics;Creativity,Comics,Creativity
302,COMICS,3.9,834,15,50000,0,0,Mature 17+,Comics,Comics,Comics
303,COMICS,4.1,1010,11,50000,0,0,Mature 17+,Comics,Comics,Comics
304,COMICS,4.4,238970,28,1000000,0,0,Teen,Comics,Comics,Comics
305,COMICS,4.6,302,2.2,10000,0,0,Teen,Comics,Comics,Comics
306,COMICS,4.5,438,3.4,10000,0,0,Everyone,Comics,Comics,Comics
307,COMICS,4.7,73,8.3,10000,0,0,Everyone,Comics,Comics,Comics
308,COMICS,4.4,39,4.3,10000,0,0,Everyone 10+,Comics,Comics,Comics
309,COMICS,4.5,144,4.7,10000,0,0,Everyone,Comics,Comics,Comics
310,COMICS,3.9,2181,10,100000,0,0,Teen,Comics,Comics,Comics
311,COMICS,3.2,93965,15,5000000,0,0,Teen,Comics,Comics,Comics
312,COMICS,3.2,1446,7.1,100000,0,0,Mature 17+,Comics,Comics,Comics
313,COMICS,4.1,12088,21,1000000,0,0,Mature 17+,Comics,Comics,Comics
314,COMICS,4.5,314,6.1,100000,0,0,Everyone,Comics,Comics,Comics
315,COMICS,4.2,25671,37,1000000,0,0,Teen,Comics,Comics,Comics
316,COMICS,4.2,15194,15,1000000,0,0,Teen,Comics,Comics,Comics
317,COMICS,3.7,22551,11,1000000,0,0,Teen,Comics,Comics,Comics
318,COMICS,4.5,29839,29,1000000,0,0,Teen,Comics,Comics,Comics
319,COMICS,4.6,279,3.3,100000,0,0,Everyone,Comics,Comics,Comics
320,COMICS,4.5,564387,37,5000000,0,0,Everyone,Comics,Comics,Comics
321,COMICS,0,1330,22,50000,0,0,Everyone,Comics,Comics,Comics
322,COMICS,4.7,1677,40,100000,0,0,Everyone,Comics,Comics,Comics
323,COMICS,4.4,757,10,10000,0,0,Teen,Comics,Comics,Comics
324,COMICS,3.5,115,9.1,10000,0,0,Mature 17+,Comics,Comics,Comics
325,COMICS,3.3,125,4.7,5000,0,0,Teen,Comics,Comics,Comics
326,COMICS,4.5,9952,38,500000,0,0,Everyone 10+,Comics,Comics,Comics
327,COMICS,4.4,18814,37,1000000,0,0,Mature 17+,Comics,Comics,Comics
328,COMICS,4.2,21,6.7,5000,0,0,Everyone,Comics,Comics,Comics
329,COMICS,5,15,37,1000,0,0,Everyone,Comics,Comics,Comics
330,COMICS,4.4,51981,37,5000000,0,0,Everyone,Comics,Comics,Comics
331,COMICS,4.7,3596,7.8,10000,0,0,Teen,Comics,Comics,Comics
332,COMICS,4.4,1006,19,50000,0,0,Everyone,Comics,Comics,Comics
333,COMICS,4.4,5968,5.7,1000000,0,0,Everyone,Comics,Comics,Comics
334,COMICS,4.6,4895,35,100000,0,0,Everyone,Comics,Comics,Comics
335,COMMUNICATION,4,56642847,37,1000000000,0,0,Everyone,Communication,Communication,Communication
336,COMMUNICATION,4.4,69119316,37,1000000000,0,0,Everyone,Communication,Communication,Communication
337,COMMUNICATION,4.3,125257,17,10000000,0,0,Teen,Communication,Communication,Communication
338,COMMUNICATION,4.3,9642995,37,1000000000,0,0,Everyone,Communication,Communication,Communication
339,COMMUNICATION,4.4,1429035,37,100000000,0,0,Everyone,Communication,Communication,Communication
340,COMMUNICATION,4.3,4604324,37,1000000000,0,0,Everyone,Communication,Communication,Communication
341,COMMUNICATION,4,3419249,37,1000000000,0,0,Everyone,Communication,Communication,Communication
342,COMMUNICATION,4.3,11334799,37,500000000,0,0,Everyone,Communication,Communication,Communication
343,COMMUNICATION,4.3,158679,8.8,5000000,0,0,Everyone,Communication,Communication,Communication
344,COMMUNICATION,4.4,3075028,37,100000000,0,0,Everyone,Communication,Communication,Communication
345,COMMUNICATION,4.3,4187998,16,100000000,0,0,Everyone,Communication,Communication,Communication
346,COMMUNICATION,4.3,659395,11,100000000,0,0,Everyone,Communication,Communication,Communication
347,COMMUNICATION,4.3,4785892,11,500000000,0,0,Everyone,Communication,Communication,Communication
348,COMMUNICATION,4.3,66602,37,50000000,0,0,Everyone,Communication,Communication,Communication
349,COMMUNICATION,4.3,30209,15,5000000,0,0,Everyone,Communication,Communication,Communication
350,COMMUNICATION,4,36901,6.6,5000000,0,0,Everyone,Communication,Communication,Communication
351,COMMUNICATION,4.5,5149854,37,100000000,0,0,Everyone,Communication,Communication,Communication
352,COMMUNICATION,4.3,192948,6.6,10000000,0,0,Everyone,Communication,Communication,Communication
353,COMMUNICATION,3.7,99559,37,10000000,0,0,Everyone,Communication,Communication,Communication
354,COMMUNICATION,4.5,437674,37,10000000,0,0,Everyone,Communication,Communication,Communication
355,COMMUNICATION,3.9,13698,5.1,10000000,0,0,Everyone,Communication,Communication,Communication
356,COMMUNICATION,4.4,2473509,37,100000000,0,0,Everyone,Communication,Communication,Communication
357,COMMUNICATION,3.6,20769,18,1000000,0,0,Everyone,Communication,Communication,Communication
358,COMMUNICATION,4.4,36880,4,1000000,0,0,Everyone,Communication,Communication,Communication
359,COMMUNICATION,4.2,171031,37,10000000,0,0,Everyone,Communication,Communication,Communication
360,COMMUNICATION,4.4,63543,37,5000000,0,0,Everyone,Communication,Communication,Communication
361,COMMUNICATION,4.1,45487,37,10000000,0,0,Everyone,Communication,Communication,Communication
362,COMMUNICATION,4.4,615381,37,10000000,0,0,Mature 17+,Communication,Communication,Communication
363,COMMUNICATION,4.3,2451083,37,100000000,0,0,Teen,Communication,Communication,Communication
364,COMMUNICATION,4.2,33053,22,5000000,0,0,Everyone,Communication,Communication,Communication
365,COMMUNICATION,4.2,5387333,37,100000000,0,0,Everyone,Communication,Communication,Communication
366,COMMUNICATION,4.4,3648120,3.3,100000000,0,0,Teen,Communication,Communication,Communication
367,COMMUNICATION,4.4,136662,32,10000000,0,0,Everyone,Communication,Communication,Communication
368,COMMUNICATION,3.9,42370,37,1000000,0,0,Everyone,Communication,Communication,Communication
369,COMMUNICATION,4.2,781810,37,100000000,0,0,Everyone,Communication,Communication,Communication
370,COMMUNICATION,4.4,3128250,37,100000000,0,0,Mature 17+,Communication,Communication,Communication
371,COMMUNICATION,4.6,2083237,37,500000000,0,0,Everyone,Communication,Communication,Communication
372,COMMUNICATION,4.3,541389,37,10000000,0,0,Everyone,Communication,Communication,Communication
373,COMMUNICATION,4.3,46702,37,1000000,0,0,Everyone,Communication,Communication,Communication
374,COMMUNICATION,4.4,2939,17,100000,0,0,Everyone,Communication,Communication,Communication
375,COMMUNICATION,3.7,13761,37,10000000,0,0,Everyone,Communication,Communication,Communication
376,COMMUNICATION,4.3,258556,37,10000000,0,0,Everyone,Communication,Communication,Communication
377,COMMUNICATION,3.9,40751,35,10000000,0,0,Teen,Communication,Communication,Communication
378,COMMUNICATION,4.5,17712922,40,500000000,0,0,Teen,Communication,Communication,Communication
379,COMMUNICATION,3.7,25021,61,5000000,0,0,Everyone,Communication,Communication,Communication
380,COMMUNICATION,4.3,27187,66,5000000,0,0,Everyone,Communication,Communication,Communication
381,COMMUNICATION,4.4,69119316,37,1000000000,0,0,Everyone,Communication,Communication,Communication
382,COMMUNICATION,4,56646578,37,1000000000,0,0,Everyone,Communication,Communication,Communication
383,COMMUNICATION,4.3,4785988,11,500000000,0,0,Everyone,Communication,Communication,Communication
384,COMMUNICATION,4,122498,79,10000000,0,0,Everyone,Communication,Communication,Communication
385,COMMUNICATION,4.3,11334973,37,500000000,0,0,Everyone,Communication,Communication,Communication
386,COMMUNICATION,4,3419433,37,1000000000,0,0,Everyone,Communication,Communication,Communication
387,COMMUNICATION,4.1,132014,25,10000000,0,0,Everyone,Communication,Communication,Communication
388,COMMUNICATION,4.2,83239,14,5000000,0,0,Everyone,Communication,Communication,Communication
389,COMMUNICATION,4.2,594728,37,50000000,0,0,Everyone,Communication,Communication,Communication
390,COMMUNICATION,4.2,5387446,37,100000000,0,0,Everyone,Communication,Communication,Communication
391,COMMUNICATION,4.1,10484169,37,1000000000,0,0,Everyone,Communication,Communication,Communication
392,COMMUNICATION,4.4,3128509,37,100000000,0,0,Mature 17+,Communication,Communication,Communication
393,COMMUNICATION,4.3,2451093,37,100000000,0,0,Teen,Communication,Communication,Communication
394,COMMUNICATION,4.2,171031,37,10000000,0,0,Everyone,Communication,Communication,Communication
395,COMMUNICATION,4.4,2876500,24,100000000,0,0,Everyone,Communication,Communication,Communication
396,COMMUNICATION,4.2,781810,37,100000000,0,0,Everyone,Communication,Communication,Communication
397,COMMUNICATION,4.1,28238,17,1000000,0,0,Everyone,Communication,Communication,Communication
398,COMMUNICATION,4.3,335646,8.3,10000000,0,0,Everyone,Communication,Communication,Communication
399,COMMUNICATION,4.3,350154,37,10000000,0,0,Everyone,Communication,Communication,Communication
400,COMMUNICATION,4.5,349384,8.2,10000000,0,0,Everyone,Communication,Communication,Communication
401,COMMUNICATION,4.3,346982,37,10000000,0,0,Everyone,Communication,Communication,Communication
402,COMMUNICATION,4.2,244863,37,10000000,0,0,Everyone,Communication,Communication,Communication
403,COMMUNICATION,4.2,10790289,37,500000000,0,0,Everyone,Communication,Communication,Communication
404,COMMUNICATION,4.5,330761,37,10000000,0,0,Everyone,Communication,Communication,Communication
405,COMMUNICATION,4.3,37320,8.4,1000000,0,0,Everyone,Communication,Communication,Communication
406,COMMUNICATION,4.3,12842860,37,100000000,0,0,Everyone,Communication,Communication,Communication
407,COMMUNICATION,4.3,2546527,37,100000000,0,0,Everyone,Communication,Communication,Communication
408,COMMUNICATION,4.4,36893,4,1000000,0,0,Everyone,Communication,Communication,Communication
409,COMMUNICATION,4.2,15880,32,1000000,0,0,Everyone,Communication,Communication,Communication
410,COMMUNICATION,4.3,346980,37,10000000,0,0,Everyone,Communication,Communication,Communication
411,COMMUNICATION,4.3,9643041,37,1000000000,0,0,Everyone,Communication,Communication,Communication
412,COMMUNICATION,4.4,3075118,37,100000000,0,0,Everyone,Communication,Communication,Communication
413,COMMUNICATION,4.6,2264916,6.1,50000000,0,0,Everyone,Communication,Communication,Communication
414,COMMUNICATION,4.3,541389,37,10000000,0,0,Everyone,Communication,Communication,Communication
415,COMMUNICATION,4.4,2473693,37,100000000,0,0,Everyone,Communication,Communication,Communication
416,COMMUNICATION,4.2,42925,2.8,1000000,0,0,Everyone,Communication,Communication,Communication
417,COMMUNICATION,4.5,5150471,37,100000000,0,0,Everyone,Communication,Communication,Communication
418,COMMUNICATION,4.5,2511130,37,50000000,0,0,Everyone,Communication,Communication,Communication
419,COMMUNICATION,4.4,3648480,3.3,100000000,0,0,Teen,Communication,Communication,Communication
420,COMMUNICATION,4.5,17714850,40,500000000,0,0,Teen,Communication,Communication,Communication
421,COMMUNICATION,4.1,13100,2.2,1000000,0,0,Everyone,Communication,Communication,Communication
422,COMMUNICATION,4.2,27156,37,1000000,0,0,Everyone,Communication,Communication,Communication
423,COMMUNICATION,4.1,55098,4.3,1000000,0,0,Everyone,Communication,Communication,Communication
424,COMMUNICATION,4.3,1133501,4.7,10000000,0,0,Everyone,Communication,Communication,Communication
425,COMMUNICATION,4.1,12578,2.3,500000,0,0,Everyone,Communication,Communication,Communication
426,COMMUNICATION,4.2,10965,2.3,500000,0,0,Everyone,Communication,Communication,Communication
427,COMMUNICATION,4,18247,37,100000,1,3.99,Everyone,Communication,Communication,Communication
428,COMMUNICATION,4.2,190613,11,10000000,0,0,Everyone,Communication,Communication,Communication
429,COMMUNICATION,4.2,125232,2.7,10000000,0,0,Everyone,Communication,Communication,Communication
430,COMMUNICATION,4.2,83239,14,5000000,0,0,Everyone,Communication,Communication,Communication
431,COMMUNICATION,4.3,11334973,37,500000000,0,0,Everyone,Communication,Communication,Communication
432,COMMUNICATION,4.3,72065,13,1000000,0,0,Everyone,Communication,Communication,Communication
433,COMMUNICATION,4.4,27540,3.7,1000000,0,0,Everyone,Communication,Communication,Communication
434,COMMUNICATION,4.2,104990,10,5000000,0,0,Everyone,Communication,Communication,Communication
435,COMMUNICATION,4.4,177703,13,10000000,0,0,Mature 17+,Communication,Communication,Communication
436,COMMUNICATION,4.1,17529,10,1000000,0,0,Everyone,Communication,Communication,Communication
437,COMMUNICATION,4.2,177263,13,10000000,0,0,Mature 17+,Communication,Communication,Communication
438,COMMUNICATION,4.8,237468,8.8,1000000,0,0,Everyone,Communication,Communication,Communication
439,COMMUNICATION,4.4,32254,5.5,1000000,0,0,Everyone,Communication,Communication,Communication
440,COMMUNICATION,4.4,483565,20,10000000,0,0,Everyone,Communication,Communication,Communication
441,COMMUNICATION,4.4,552441,29,10000000,0,0,Everyone,Communication,Communication,Communication
442,COMMUNICATION,4,60308,37,5000000,0,0,Everyone,Communication,Communication,Communication
443,COMMUNICATION,4.5,457283,37,10000000,0,0,Everyone,Communication,Communication,Communication
444,COMMUNICATION,4.4,93825,11,5000000,0,0,Everyone,Communication,Communication,Communication
445,COMMUNICATION,4.1,32283,37,1000000,0,0,Everyone,Communication,Communication,Communication
446,COMMUNICATION,4.2,15287,17,1000000,0,0,Everyone,Communication,Communication,Communication
447,COMMUNICATION,4.5,205739,17,5000000,0,0,Everyone,Communication,Communication,Communication
448,COMMUNICATION,4.3,14873,37,1000000,0,0,Everyone,Communication,Communication,Communication
449,COMMUNICATION,4.5,7820209,37,100000000,0,0,Everyone,Communication,Communication,Communication
450,COMMUNICATION,4,9498,118,1000000,0,0,Everyone,Communication,Communication,Communication
451,COMMUNICATION,4.3,4604483,37,1000000000,0,0,Everyone,Communication,Communication,Communication
452,COMMUNICATION,4.3,4188142,16,100000000,0,0,Everyone,Communication,Communication,Communication
453,COMMUNICATION,4.2,88427,5.1,5000000,0,0,Everyone,Communication,Communication,Communication
454,COMMUNICATION,4.5,305218,37,10000000,0,0,Everyone,Communication,Communication,Communication
455,COMMUNICATION,4.6,183374,44,1000000,0,0,Everyone,Communication,Communication,Communication
456,COMMUNICATION,4.1,20901,7.3,1000000,0,0,Everyone,Communication,Communication,Communication
457,COMMUNICATION,4,122595,30,1000000,0,0,Everyone,Communication,Communication,Communication
458,COMMUNICATION,4.2,124346,695,10000000,0,0,Everyone,Communication,Communication,Communication
459,COMMUNICATION,4.6,837842,37,50000000,0,0,Everyone,Communication,Communication,Communication
460,COMMUNICATION,4.1,255,1.6,10000,0,0,Everyone,Communication,Communication,Communication
461,COMMUNICATION,4.3,41420,19,5000000,0,0,Everyone,Communication,Communication,Communication
462,COMMUNICATION,4.2,44706,37,1000000,0,0,Everyone,Communication,Communication,Communication
463,COMMUNICATION,4.3,23707,37,500000,0,0,Everyone,Communication,Communication,Communication
464,COMMUNICATION,4,3419513,37,1000000000,0,0,Everyone,Communication,Communication,Communication
465,COMMUNICATION,4.3,4785988,11,500000000,0,0,Everyone,Communication,Communication,Communication
466,COMMUNICATION,4.2,594728,37,50000000,0,0,Everyone,Communication,Communication,Communication
467,COMMUNICATION,4.3,11335255,37,500000000,0,0,Everyone,Communication,Communication,Communication
468,COMMUNICATION,4.1,10484169,37,1000000000,0,0,Everyone,Communication,Communication,Communication
469,COMMUNICATION,4.2,5387446,37,100000000,0,0,Everyone,Communication,Communication,Communication
470,COMMUNICATION,4.1,29208,23,1000000,0,0,Everyone,Communication,Communication,Communication
471,COMMUNICATION,4.6,191032,26,5000000,0,0,Everyone,Communication,Communication,Communication
472,COMMUNICATION,4.3,350154,37,10000000,0,0,Everyone,Communication,Communication,Communication
473,COMMUNICATION,4.2,244863,37,10000000,0,0,Everyone,Communication,Communication,Communication
474,COMMUNICATION,4.2,10790289,37,500000000,0,0,Everyone,Communication,Communication,Communication
475,COMMUNICATION,4.3,2546527,37,100000000,0,0,Everyone,Communication,Communication,Communication
476,DATING,4.2,1545,37,10000,1,3.99,Mature 17+,Dating,Dating,Dating
477,DATING,2.6,57,6.2,1000,1,6.99,Everyone,Dating,Dating,Dating
478,DATING,0,0,20,50,1,1.49,Teen,Dating,Dating,Dating
479,DATING,0,0,18,100,1,2.99,Everyone,Dating,Dating,Dating
480,DATING,0,4,1.2,100,1,3.99,Teen,Dating,Dating,Dating
481,DATING,3.5,2,17,100,1,7.99,Mature 17+,Dating,Dating,Dating
482,DATING,4,516801,37,10000000,0,0,Mature 17+,Dating,Dating,Dating
483,DATING,4.1,285726,15,10000000,0,0,Mature 17+,Dating,Dating,Dating
484,DATING,3.7,76646,37,10000000,0,0,Mature 17+,Dating,Dating,Dating
485,DATING,4.1,2556,56,100000,0,0,Mature 17+,Dating,Dating,Dating
486,DATING,4.2,7779,12,500000,0,0,Mature 17+,Dating,Dating,Dating
487,DATING,4.5,61637,11,5000000,0,0,Mature 17+,Dating,Dating,Dating
488,DATING,4.4,12632,29,1000000,0,0,Mature 17+,Dating,Dating,Dating
489,DATING,4.2,313724,37,10000000,0,0,Mature 17+,Dating,Dating,Dating
490,DATING,4,48845,40,1000000,0,0,Mature 17+,Dating,Dating,Dating
491,DATING,4.1,305708,37,10000000,0,0,Mature 17+,Dating,Dating,Dating
492,DATING,3.1,31320,53,5000000,0,0,Mature 17+,Dating,Dating,Dating
493,DATING,4.4,172460,3.1,5000000,0,0,Mature 17+,Dating,Dating,Dating
494,DATING,4.2,4195,24,100000,0,0,Mature 17+,Dating,Dating,Dating
495,DATING,4.1,11633,23,500000,0,0,Mature 17+,Dating,Dating,Dating
496,DATING,3.9,10212,5,1000000,0,0,Mature 17+,Dating,Dating,Dating
497,DATING,4.3,37053,44,1000000,0,0,Mature 17+,Dating,Dating,Dating
498,DATING,4.4,667,27,10000,0,0,Mature 17+,Dating,Dating,Dating
499,DATING,3.5,13202,6.1,1000000,0,0,Mature 17+,Dating,Dating,Dating
500,DATING,4,28671,37,1000000,0,0,Mature 17+,Dating,Dating,Dating
501,DATING,3.3,1157,21,100000,0,0,Mature 17+,Dating,Dating,Dating
502,DATING,4.5,212626,11,10000000,0,0,Mature 17+,Dating,Dating,Dating
503,DATING,4.4,222888,21,1000000,0,0,Mature 17+,Dating,Dating,Dating
504,DATING,4.1,2067,24,100000,0,0,Mature 17+,Dating,Dating,Dating
505,DATING,3.9,1643,31,500000,0,0,Mature 17+,Dating,Dating,Dating
506,DATING,3.9,105,27,5000,0,0,Mature 17+,Dating,Dating,Dating
507,DATING,3.6,3414,6.2,500000,0,0,Mature 17+,Dating,Dating,Dating
508,DATING,4,42194,37,5000000,0,0,Mature 17+,Dating,Dating,Dating
509,DATING,3.6,11806,12,1000000,0,0,Mature 17+,Dating,Dating,Dating
510,DATING,3.4,1999,8,100000,0,0,Mature 17+,Dating,Dating,Dating
511,DATING,4.2,22544,5.9,1000000,0,0,Mature 17+,Dating,Dating,Dating
512,DATING,4.1,97684,7.9,1000000,0,0,Mature 17+,Dating,Dating,Dating
513,DATING,3.4,2519,5,100000,0,0,Mature 17+,Dating,Dating,Dating
514,DATING,3,1146,1.4,100000,0,0,Mature 17+,Dating,Dating,Dating
515,DATING,4.6,13046,13,500000,0,0,Mature 17+,Dating,Dating,Dating
516,DATING,4.1,17268,40,500000,0,0,Mature 17+,Dating,Dating,Dating
517,DATING,3.9,8722,13,500000,0,0,Mature 17+,Dating,Dating,Dating
518,DATING,1.9,953,19,100000,0,0,Mature 17+,Dating,Dating,Dating
519,DATING,3.5,2593,5,500000,0,0,Mature 17+,Dating,Dating,Dating
520,DATING,2.5,5377,19,500000,0,0,Mature 17+,Dating,Dating,Dating
521,DATING,3.9,852,27,100000,0,0,Mature 17+,Dating,Dating,Dating
522,DATING,3.4,212,3,50000,0,0,Mature 17+,Dating,Dating,Dating
523,DATING,3.5,1972,13,1000000,0,0,Mature 17+,Dating,Dating,Dating
524,DATING,4.4,35206,7.2,1000000,0,0,Everyone,Dating,Dating,Dating
525,DATING,3.8,5164,25,100000,0,0,Mature 17+,Dating,Dating,Dating
526,DATING,4.2,1939,37,100000,0,0,Mature 17+,Dating,Dating,Dating
527,DATING,2.5,277,5.7,100000,0,0,Mature 17+,Dating,Dating,Dating
528,DATING,2.8,80,5.5,10000,0,0,Teen,Dating,Dating,Dating
529,DATING,4.1,825,37,100000,0,0,Mature 17+,Dating,Dating,Dating
